category	name	unity
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 2,5MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 240MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 25MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 300MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 35MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 4MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 50MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 6MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 70MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 95MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 1,5MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 10MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 16MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 2,5MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 25MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 35MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 4MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 50MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 6MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 1,5MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 10MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 16MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 2,5MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 25MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 35MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 4MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 50MM2 	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 6MM2 	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 10MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 120MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 16MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 240MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 25MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 35MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 50MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 70MM2	m
CABOS	CABO DE COBRE NU MEIO DURO, CLASSE 2A - 95MM2	m
CABOS	CABO DE COBRE RIGIDO ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 16MM2 	m
CABOS	CABO DE COBRE RIGIDO ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 0,50MM2 	m
CABOS	CABO DE COBRE RIGIDO ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 1,50MM2 	m
CABOS	CABO DE COBRE RIGIDO ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 10MM2 	m
CABOS	CABO DE CONTROLE - 4 X 1,5MM	m
CABOS	CABO DE CONTROLE - 6 X 1,00MM	m
CABOS	CABO DE CONTROLE - 7 X 1,5MM	m
CABOS	CABO DE CONTROLE - 7 X 2,5MM	m
CABOS	CABO HDMI - 15M	m
CABOS	CABO HDMI - 20M	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652, INDOOR/OUTDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR/OUTDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR/OUTDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR/OUTDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR/OUTDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MONOMODO 9/125 G.652 INDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR/OUTDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR/OUTDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR/OUTDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR/OUTDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR/OUTDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM2 INDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR/OUTDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR/OUTDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR/OUTDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR/OUTDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR/OUTDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM3 INDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR/OUTDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR/OUTDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR/OUTDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR/OUTDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR/OUTDOOR - 8 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR - 12 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR - 2 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR - 4 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR - 6 FIBRAS	m
CABOS	CABO OPTICO C/ FIBRA MULTIMODO 50/125 OM4 INDOOR - 8 FIBRAS	m
CABOS	CABO P/ MICROFONE - 2 X 0,30MM	m
CABOS	CABO PARALELO POLARIZADO	m
CABOS	CABO PP FLEXIVEL 750V - 1 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 12 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 2 X 0,75MM	m
CABOS	CABO PP FLEXIVEL 750V - 2 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 2 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 2 X 4,0MM	m
CABOS	CABO PP FLEXIVEL 750V - 2 X 6,0MM	m
CABOS	CABO PP FLEXIVEL 750V - 3 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 3 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 3 X 4,0MM	m
CABOS	CABO PP FLEXIVEL 750V - 3 X 6,00MM	m
CABOS	CABO PP FLEXIVEL 750V - 4 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 4 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 4 X 4,0MM	m
CABOS	CABO PP FLEXIVEL 750V - 4 X 6,0MM	m
CABOS	CABO PP FLEXIVEL 750V - 6 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 6 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 750V - 6 X 4,0MM	m
CABOS	CABO PP FLEXIVEL 750V - 6 X 6,0MM	m
CABOS	CABO TELEFONICO CCE - 40 X 10 PARES	m
CABOS	CABO TELEFONICO CCE - 40 X 20 PARES	m
CABOS	CABO TELEFONICO CCE - 40 X 50 PARES	m
CABOS	CABO TELEFONICO CCE - 50 X 10 PARES	m
CABOS	CABO TELEFONICO CCE - 50 X 2 PARES	m
CABOS	CABO TELEFONICO CCE - 50 X 20 PARES	m
CABOS	CABO TELEFONICO CCE - 50 X 4 PARES	m
CABOS	CABO TELEFONICO CCE - 50 X 40 PARES	m
CABOS	CABO TELEFONICO CCE - 50 X 50 PARES	m
CABOS	CABO TELEFONICO CCI - 40 X 10 PARES	m
CABOS	CABO TELEFONICO CCI - 40 X 20 PARES	m
CABOS	CABO TELEFONICO CCI - 40 X 50 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 10 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 100 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 2 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 20 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 4 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 50 PARES	m
CABOS	CABO TELEFONICO CCI - 50 X 6 PARES	m
CABOS	CABO TELEFONICO CTP APL - 50 X 10PARES	m
CABOS	CABO TELEFONICO CTP APL - 50 X 20PARES	m
CABOS	CABO UTP 4 PARES METALICOS TRANCADOS (24AWGX4P), CATEGORIA 5E, CAPA CLSZH	m
CABOS	CABO UTP 4 PARES METALICOS TRANCADOS (24AWGX4P), CATEGORIA 5E, CAPA PVC	m
CABOS	CABO UTP 4 PARES METALICOS TRANCADOS (24AWGX4P), CATEGORIA 6, CAPA LSZH	m
CABOS	CABO UTP 4 PARES METALICOS TRANCADOS (24AWGX4P), CATEGORIA 6, CAPA PVC	m
CABOS	CABO UTP 4 PARES METALICOS TRANCADOS (24AWGX4P), CATEGORIA 6A, BLINDADO, CAPA LSZH	m
CABOS	CABO VGA	m
CABOS	CABO PP FLEXIVEL 1KV - 2 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 1KV - 2 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 1KV - 2 X 4,0MM	m
CABOS	CABO PP FLEXIVEL 1KV - 2 X 6,0MM	m
CABOS	CABO PP FLEXIVEL 1KV - 3 X 1,5MM	m
CABOS	CABO PP FLEXIVEL 1KV - 3 X 2,5MM	m
CABOS	CABO PP FLEXIVEL 1KV - 3 X 4,0MM	m
CABOS	CABO PP FLEXIVEL 1KV - 3 X 6,0MM	m
CABOS	CABO DE ACO GALVANIZADO B, 8 MM CARGA RUPTURA 4990 KGF 6X19 S AA	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 1,0MM2	un
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 1,0MM2	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 95,0MM2	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 120,0MM2	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 150,0MM2	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 0,6/1KV 185,0MM2	m
CABOS	CABO TELEFONICO CI - 50 X 1 PARES	m
CABOS	CABO TELEFONICO CI - 40 X 20 PARES	m
CABOS	CABO TELEFONICO CI - 40 X 30 PARES	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO HEPR 90°, NAO HALOGENADO, 450/750V 1,0MM2	m
CABOS	CABO PP FLEXIVEL 750V - 5 X 6,0MM	m
CABOS	CABO DE ACO GALVANIZADO 3/8"	m
CABOS	CABO DE ACO GALVANIZADO 2"	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 120MM2	m
CABOS	CABO DE ALUMINIO COM ISOLAMENTO XLPE, 1KV, 185MM2	m
CABOS	CABO DE COBRE FLEXIVEL ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 95MM2	m
CABOS	CABO DE COBRE RIGIDO ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 95MM2	m
CABOS	CABO DE COBRE RIGIDO ISOLAMENTO PVC 70°, ANTI-CHAMA, 450/750V 50MM2	m
CAÇAMBA	CAÇAMBA 5m³	un
CAÇAMBA	CAÇAMBA 7m³	un
CAÇAMBA	CAÇAMBA 25m³	un
CAÇAMBA	CAÇAMBA 3M³ (LOCACAO)	un
CAÇAMBA	CAÇAMBA 5M³ (LOCACAO)	un
CAÇAMBA	CAÇAMBA 4M³ (LOCACAO)	m³
CÂMERAS E EQUIPAMENTOS DE CFTV	CAMERA DE SEGURANCA TIPO BULLET	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CAMERA DE SEGURANCA TIPO DOME	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CAMERA DE SEGURANCA TIPO IP	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CAMERA DE SEGURANCA TIPO SPEED DOME	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CENTRAL DE ALARME DE INTRUSAO MONITORADA C/ 10 ZONAS	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CENTRAL DE ALARME DE INTRUSAO MONITORADA C/ 18 ZONAS	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CENTRAL DE ALARME DE INTRUSAO MONITORADA C/ 8 ZONAS	un
CÂMERAS E EQUIPAMENTOS DE CFTV	SENSOR DE ALARME EXTERNO	un
CÂMERAS E EQUIPAMENTOS DE CFTV	SENSOR DE ALARME INTERNO	un
CÂMERAS E EQUIPAMENTOS DE CFTV	RECEPTOR P/ CONTROLE DE ALARME	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CONTROLE P/ ALARME	un
CÂMERAS E EQUIPAMENTOS DE CFTV	ESTACAO CENTRAL COM SISTEMA OPERACIONAL E SOFTWARE	un
CÂMERAS E EQUIPAMENTOS DE CFTV	MEDIDOR DE ENERGIA ELETRICA	un
CÂMERAS E EQUIPAMENTOS DE CFTV	MEDIDOR DE AGUA	un
CÂMERAS E EQUIPAMENTOS DE CFTV	SERVIDOR	un
CÂMERAS E EQUIPAMENTOS DE CFTV	MINI CAMERA CCD 1/4"	un
CÂMERAS E EQUIPAMENTOS DE CFTV	CENTRAL DE ALARME DE INTRUSAO MONITORADA C/20 ZONAS	un
CHURRASQUEIRA PRÉ-MOLDADA	CHURRASQUEIRA DE CONCRETO PRE-MOLDADA	un
COBOGÓ	BLOCO ELEMENTO VAZADO 39 X 39 X 7,0CM	un
COBOGÓ	BLOCO ELEMENTO VAZADO 44 X 40 X 7,5CM	un
CONCRETO USINADO	CONCRETO ASFALTICO USINADO A QUENTE	t
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C20, C/ BRITA 0 E 1, SLUMP=10 +/- 2CM, EXCLUI SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C20, C/ BRITA 0, SLUMP=22 +/- 3CM, EXCLUI SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C25, C/ BRITA 0 E 1, SLUMP=10 +/- 2CM, EXCLUI SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C30, C/ BRITA 0 E 1, SLUMP=10 +/- 2CM, EXCLUI SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C35, C/ BRITA 0 E 1, SLUMP=10 +/- 2CM, EXCLUI SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C40, C/ BRITA 0 E 1, SLUMP=10 +/- 2CM, EXCLUI SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	GRAUTE CIMENTICIO 20 MPA	m³
CONCRETO USINADO	GRAUTE CIMENTICIO 25 MPA	m³
CONCRETO USINADO	GRAUTE CIMENTICIO 30 MPA	m³
CONCRETO USINADO	GRAUTE CIMENTICIO 15 MPA	m³
CONCRETO USINADO	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESIST. C25, C/ BRITA 0 E 1, SLUMP=10 +/- 2CM, C/ SERVICO DE BOMBEAMENTO	m³
CONCRETO USINADO	BOMBA CONCRETO	m³
CONTAINER	CONTAINER METALICO P/ BANHEIRO (LOCACAO)	un
CONTAINER	CONTAINER METALICO P/ ESCRITORIO OU DEPOSITO, S/ BANHEIRO (LOCACAO)	un
CONTAINER	CONTAINER METALICO P/ ESCRITORIO, C/ BANHEIRO (LOCACAO)	un
CONTAINER	CONTAINER METALICO P/ BANHEIRO C/4 MTS (LOCACAO)	h
CONTAINER	CONTAINER METALICO P/ VESTIARIO	h
DIVERSOS	ABERTURA PALET (MATERIAL FRACIONADO)	un
DIVERSOS	CAPACHO	un
DIVERSOS	CHUVEIRO LAVA OLHOS	un
DIVERSOS	CILINDRO DE GAS GLP P45	un
DIVERSOS	COMPRESSOR ESTACIONARIO	un
DIVERSOS	ESPUMA DE POLIURETANO EXPANSIVO PU, EMBALAGEM C/ 300GR	tb
DIVERSOS	ESPUMA DE POLIURETANO EXPANSIVO PU, EMBALAGEM C/ 500ML	tb
DIVERSOS	ESPUMA DE POLIURETANO EXPANSIVO PU, EMBALAGEM C/ 750ML	tb
DIVERSOS	FILME DE POLIETILENO (PEBD) TRANSPARENTE, TIPO STRETCH, 25 MICRA - ROLO 4KG	un
DIVERSOS	FILME DE POLIETILENO P/ CAMADA SEPARADORA, ESP=24MICRAS	m²
DIVERSOS	MAO FRANCESA	un
DIVERSOS	PLACA DE ISOPOR 0,50X1,0M, C/1,0CM	un
DIVERSOS	PLACA DE ISOPOR 0,50X1,0M, C/1,5CM	un
DIVERSOS	PLACA DE ISOPOR 0,50X1,0M, C/2,0CM	un
DIVERSOS	PLACA DE ISOPOR 0,50X1,0M, C/2,5CM	un
DIVERSOS	PLACA DE ISOPOR 0,50X1,0M, C/4,0CM	un
DIVERSOS	PLACA DE ISOPOR 1,00X0,50M, C/5CM	un
DIVERSOS	PLASTICO BOLHA	m
DIVERSOS	SEBO INDUSTRIAL	br
DIVERSOS	VASELINA LIQUIDA	un
DIVERSOS	MANGUEIRA PVC CRISTAL 3/4" X 2,5MM	m
DIVERSOS	TUBO DE POLIETIRENO P/ TRECHO LIVRE DO TIRANTE	m
DIVERSOS	BOTIJAO DE GAS GLP P13	un
DIVERSOS	GAS ACETILENO	kg
DIVERSOS	GAS OXIGENIO INDUSTRIAL	m³
DIVISÓRIAS SANITÁRIAS	DIVISORIA SANITARIA COMPOSTA POR PAINEIS EM LAMINAO MELAMINICO ESTRUTURAL TS COM ESP. 10MM	m²
ENTRADA DE ENERGIA	CAVALETE DE MEDICAO P/ TC & TP	un
ENTRADA DE ENERGIA	CUBICULO DE TRANSFORMACAO METALICO	cj
ENTRADA DE ENERGIA	CUBICULO DE TRANSFORMACAO SEMI-ENTERRADO	cj
ENTRADA DE ENERGIA	GERADOR A DIESEL, 160KVA	un
ENTRADA DE ENERGIA	GERADOR A DIESEL, 160KVA, CABINADO	un
ENTRADA DE ENERGIA	GERADOR A DIESEL, 50KVA	un
ENTRADA DE ENERGIA	GERADOR A DIESEL, 50KVA, CABINADO	un
ENTRADA DE ENERGIA	GERADOR A DIESEL, 80KVA	un
ENTRADA DE ENERGIA	GERADOR A DIESEL, 80KVA, CABINADO	un
ENTRADA DE ENERGIA	GERADOR A GASOLINA, 2500W, BIFASICO, 220V (LOCACAO)	un
ENTRADA DE ENERGIA	PROTETOR P/ BUCHA DE TRAFO 	un
ENTRADA DE ENERGIA	SUPORTE P/ MUFLAS, QUADRUPLO	un
ENTRADA DE ENERGIA	SUPORTE P/ 3 ISOLADORES TIPO PEDESTAL 15KV	un
ENTRADA DE ENERGIA	SUPORTE P/ ISOLADORES	un
ENTRADA DE ENERGIA	SUPORTE P/MUFLA EM L	un
ENTRADA DE ENERGIA	SUPORTE P/ MUFLA EMBORRACHADO, 15KV	un
ENTRADA DE ENERGIA	SUPORTE P/ MUFLA USO INTERNO 110X30CM	un
ENTRADA DE ENERGIA	TRANSFORMADOR A OLEO MINERAL TRIFASICO, 300KVA	un
ENTRADA DE ENERGIA	TRANSFORMADOR A OLEO MINERAL TRIFASICO, 500KVA	un
ENTRADA DE ENERGIA	TRANSFORMADOR A SECO TRIFASICO, 500KVA	un
ENTRADA DE ENERGIA	TRANSFORMADOR A SECO TRIFASICO, 1000KVA	un
ENTRADA DE ENERGIA	TRANSFORMADOR A SECO TRIFASICO, 750KVA	un
ENTRADA DE ENERGIA	GERADOR A DIESEL, 365KVA	un
ENTRADA DE ENERGIA	ISOLADOR PORCELANA ROLDANA 72X72	un
EPOXI	CATALIZADOR P/ EPOXI	l
EPOXI	RESINA EPOXI	un
EPOXI	SOLVENTE P/ TINTA EPOXI 	l
EPOXI	TINTA EPOXI	l
EQUIP. DE PROTEÇÃO INDIVIDUAL	BOTA CANO CURTO DE BORRACHA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	BOTA CANO CURTO DE COURO	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	BOTA CANO LONGO BORRACHA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	BOTA CANO LONGO COURO	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	CAPA DE CHUVA /FORRADA AMARELA C/CALÇA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	CAPA DE CHUVA /FORRADA AMARELA S/CALÇA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	CAPACETE DE SEGURANCA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	CARNEIRA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	CINTO DE SEGURANCA TIPO PARAQUEDISTA COM TALABARDE Y	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	LUVA DE MALHA PIGMENTADA 4 FIOS	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	LUVA DE RASPA CANO CURTO	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	LUVA DE RASPA CANO LONGO	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	LUVA EMBORRACHADA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	LUVA NITRILICA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	MASCARA RESPIRATORIA DESCARTAVEL	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	MASCARA RESPIRATORIA SEMIFACIAL	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	OCULOS DE SEGURANCA FUME	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	OCULOS DE SEGURANCA INCOLOR	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	PROTETOR AURICULAR TIPO CONCHA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	PROTETOR AURICULAR TIPO PLUG	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	PROTETOR SOLAR FPS 30, 120ML	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	PROTETOR SOLAR FPS 30, 1LT	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	FILTRO P/MASCARA SEMI-FACIAL	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	BOTA EM PVC CURTA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	AVENTAL BARBEIRO FECHADO NAS COSTAS 120X60	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	MASCARA DE SOLDA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	RESPIRADOR COM VALVULA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	PERNEIRA DE RASPA	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	OCULOS DE SEGURANCA P/ SOLDA TONALIDADE 5	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	PROTETOR FACIAL INCOLOR 8"	un
EQUIP. DE PROTEÇÃO INDIVIDUAL	LUVA VAQUETA	un
EQUIPAMENTOS CLIMATIZAÇÃO	CHILLER	un
EQUIPAMENTOS CLIMATIZAÇÃO	CONDENSADORA	un
